page_id,access_count,classification,target_node,result
41195,6,cold,1,simulated
41196,11,hot,0,simulated
41197,7,cold,1,simulated
41198,7,cold,1,simulated
41199,8,cold,1,simulated
41200,10,cold,1,simulated
41201,11,cold,1,simulated
41202,12,hot,0,simulated
41203,12,cold,1,simulated
41204,12,cold,1,simulated
41205,6,cold,1,simulated
41206,6,cold,1,simulated
41207,11,cold,1,simulated
41208,10,cold,1,simulated
41209,12,cold,1,simulated
41210,7,cold,1,simulated
41211,14,cold,1,simulated
41212,12,cold,1,simulated
41213,9,cold,1,simulated
41214,11,cold,1,simulated
41215,9,cold,1,simulated
41216,7,cold,1,simulated
41217,16,cold,1,simulated
41218,10,cold,1,simulated
41219,11,cold,1,simulated
41220,13,cold,1,simulated
41221,11,cold,1,simulated
41222,4,cold,1,simulated
41223,13,cold,1,simulated
41224,5,cold,1,simulated
41225,8,cold,1,simulated
41226,8,cold,1,simulated
41227,14,cold,1,simulated
41228,5,cold,1,simulated
41229,17,cold,1,simulated
41230,13,cold,1,simulated
41231,10,cold,1,simulated
41232,11,cold,1,simulated
41233,14,cold,1,simulated
41234,16,hot,0,simulated
41235,10,cold,1,simulated
41236,8,cold,1,simulated
41237,9,cold,1,simulated
41238,10,cold,1,simulated
41239,13,cold,1,simulated
41240,18,cold,1,simulated
41241,17,cold,1,simulated
41242,8,cold,1,simulated
41243,16,cold,1,simulated
41244,9,cold,1,simulated
41245,8,cold,1,simulated
41246,15,cold,1,simulated
41247,6,cold,1,simulated
41248,7,cold,1,simulated
41249,15,cold,1,simulated
41250,10,cold,1,simulated
41251,8,hot,0,simulated
41252,8,cold,1,simulated
41253,4,hot,0,simulated
41254,7,cold,1,simulated
41255,5,cold,1,simulated
41256,5,cold,1,simulated
41257,6,cold,1,simulated
41258,11,cold,1,simulated
41259,13,cold,1,simulated
41260,6,hot,0,simulated
41261,8,hot,0,simulated
41262,8,cold,1,simulated
41263,9,cold,1,simulated
41264,10,cold,1,simulated
41265,7,cold,1,simulated
41266,10,cold,1,simulated
41267,7,cold,1,simulated
41268,11,cold,1,simulated
41269,7,cold,1,simulated
41270,3,cold,1,simulated
41271,10,cold,1,simulated
41272,9,cold,1,simulated
41273,8,cold,1,simulated
41274,11,hot,0,simulated
41275,6,cold,1,simulated
41276,12,cold,1,simulated
41277,10,cold,1,simulated
41278,10,cold,1,simulated
41279,8,cold,1,simulated
41280,7,cold,1,simulated
41281,9,cold,1,simulated
41282,8,cold,1,simulated
41283,5,cold,1,simulated
41284,8,hot,0,simulated
41285,4,cold,1,simulated
41286,6,cold,1,simulated
41287,8,cold,1,simulated
41288,11,cold,1,simulated
41289,8,cold,1,simulated
41290,16,cold,1,simulated
41291,8,cold,1,simulated
41292,11,cold,1,simulated
41293,7,cold,1,simulated
41294,14,cold,1,simulated
41295,9,cold,1,simulated
41296,11,cold,1,simulated
41297,8,cold,1,simulated
41298,10,cold,1,simulated
41299,9,cold,1,simulated
41300,15,cold,1,simulated
41301,7,cold,1,simulated
41302,6,cold,1,simulated
41303,17,cold,1,simulated
41304,10,cold,1,simulated
41305,7,cold,1,simulated
41306,13,hot,0,simulated
41307,7,cold,1,simulated
41308,15,cold,1,simulated
41309,12,cold,1,simulated
41310,11,cold,1,simulated
41311,4,cold,1,simulated
41312,16,cold,1,simulated
41313,12,cold,1,simulated
41314,13,hot,0,simulated
41315,4,cold,1,simulated
41316,7,cold,1,simulated
41317,4,cold,1,simulated
41318,6,cold,1,simulated
41319,9,cold,1,simulated
41320,14,cold,1,simulated
41321,19,cold,1,simulated
41322,8,cold,1,simulated
41323,8,cold,1,simulated
41324,11,cold,1,simulated
41325,8,hot,0,simulated
41326,10,cold,1,simulated
41327,10,cold,1,simulated
41328,10,cold,1,simulated
41329,12,cold,1,simulated
41330,8,cold,1,simulated
41331,13,cold,1,simulated
41332,11,hot,0,simulated
41333,12,hot,0,simulated
41334,10,cold,1,simulated
41335,9,cold,1,simulated
41336,13,cold,1,simulated
41337,6,cold,1,simulated
41338,7,cold,1,simulated
41339,12,cold,1,simulated
41340,7,cold,1,simulated
41341,4,cold,1,simulated
41342,9,cold,1,simulated
41343,13,cold,1,simulated
41344,8,cold,1,simulated
41345,11,cold,1,simulated
41346,16,cold,1,simulated
41347,15,cold,1,simulated
41348,6,cold,1,simulated
41349,9,cold,1,simulated
41350,15,cold,1,simulated
41351,14,cold,1,simulated
41352,15,hot,0,simulated
41353,13,cold,1,simulated
41354,4,cold,1,simulated
41355,4,cold,1,simulated
41356,4,cold,1,simulated
41357,9,cold,1,simulated
41358,9,cold,1,simulated
41359,14,cold,1,simulated
41360,7,cold,1,simulated
41361,4,cold,1,simulated
41362,8,cold,1,simulated
41363,10,cold,1,simulated
41364,7,cold,1,simulated
41365,12,cold,1,simulated
41366,14,cold,1,simulated
41367,8,cold,1,simulated
41368,6,cold,1,simulated
41369,12,cold,1,simulated
41370,6,cold,1,simulated
41371,10,cold,1,simulated
41372,12,hot,0,simulated
41373,8,hot,0,simulated
41374,11,cold,1,simulated
41375,15,cold,1,simulated
41376,11,hot,0,simulated
41377,14,cold,1,simulated
41378,11,cold,1,simulated
41379,10,cold,1,simulated
41380,7,cold,1,simulated
41381,9,cold,1,simulated
41382,9,cold,1,simulated
41383,4,cold,1,simulated
41384,8,cold,1,simulated
41385,13,cold,1,simulated
41386,9,cold,1,simulated
41387,9,cold,1,simulated
41388,8,cold,1,simulated
41389,15,cold,1,simulated
41390,12,cold,1,simulated
41391,8,cold,1,simulated
41392,8,cold,1,simulated
41393,13,cold,1,simulated
41394,4,cold,1,simulated
41395,9,cold,1,simulated
41396,14,cold,1,simulated
41397,9,cold,1,simulated
41398,6,cold,1,simulated
41399,15,cold,1,simulated
41400,4,cold,1,simulated
41401,6,cold,1,simulated
41402,14,cold,1,simulated
41403,9,cold,1,simulated
41404,11,cold,1,simulated
41405,11,cold,1,simulated
41406,12,cold,1,simulated
41407,4,cold,1,simulated
41408,7,cold,1,simulated
41409,13,cold,1,simulated
41410,14,cold,1,simulated
41411,11,cold,1,simulated
41412,10,cold,1,simulated
41413,10,cold,1,simulated
41414,11,cold,1,simulated
41415,11,cold,1,simulated
41416,10,cold,1,simulated
41417,6,cold,1,simulated
41418,7,cold,1,simulated
41419,11,cold,1,simulated
41420,4,cold,1,simulated
41421,6,cold,1,simulated
41422,8,cold,1,simulated
41423,6,cold,1,simulated
41424,11,cold,1,simulated
41425,18,hot,0,simulated
41426,9,cold,1,simulated
41427,8,cold,1,simulated
41428,4,cold,1,simulated
41429,10,cold,1,simulated
41430,11,cold,1,simulated
41431,15,cold,1,simulated
41432,11,cold,1,simulated
41433,13,cold,1,simulated
41434,10,cold,1,simulated
41435,11,cold,1,simulated
41436,19,cold,1,simulated
41437,8,cold,1,simulated
41438,9,cold,1,simulated
41439,17,cold,1,simulated
41440,8,cold,1,simulated
41441,6,cold,1,simulated
41442,6,cold,1,simulated
41443,13,cold,1,simulated
41444,10,cold,1,simulated
41445,7,cold,1,simulated
41446,8,cold,1,simulated
41447,8,cold,1,simulated
41448,6,cold,1,simulated
41449,10,cold,1,simulated
41450,8,hot,0,simulated
41451,12,cold,1,simulated
41452,10,cold,1,simulated
41453,9,cold,1,simulated
41454,6,cold,1,simulated
41455,9,hot,0,simulated
41456,5,cold,1,simulated
41457,11,cold,1,simulated
41458,16,cold,1,simulated
41459,15,cold,1,simulated
41460,8,cold,1,simulated
41461,10,cold,1,simulated
41462,7,cold,1,simulated
41463,5,cold,1,simulated
41464,7,cold,1,simulated
41465,8,cold,1,simulated
41466,9,cold,1,simulated
41467,8,cold,1,simulated
41468,12,cold,1,simulated
41469,3,cold,1,simulated
41470,7,cold,1,simulated
41471,5,cold,1,simulated
41472,18,cold,1,simulated
41473,6,cold,1,simulated
41474,7,cold,1,simulated
41475,10,cold,1,simulated
41476,10,cold,1,simulated
41477,13,cold,1,simulated
41478,10,cold,1,simulated
41479,7,cold,1,simulated
41480,9,cold,1,simulated
41481,13,cold,1,simulated
41482,11,cold,1,simulated
41483,12,cold,1,simulated
41484,12,hot,0,simulated
41485,6,cold,1,simulated
41486,10,hot,0,simulated
41487,10,cold,1,simulated
41488,10,cold,1,simulated
41489,8,cold,1,simulated
41490,13,cold,1,simulated
41491,13,cold,1,simulated
41492,13,cold,1,simulated
41493,12,cold,1,simulated
41494,10,cold,1,simulated
41495,13,cold,1,simulated
41496,8,cold,1,simulated
41497,7,cold,1,simulated
41498,19,cold,1,simulated
41499,8,cold,1,simulated
41500,11,cold,1,simulated
41501,8,cold,1,simulated
41502,13,cold,1,simulated
41503,12,hot,0,simulated
41504,13,cold,1,simulated
41505,12,cold,1,simulated
41506,11,cold,1,simulated
41507,4,cold,1,simulated
41508,10,cold,1,simulated
41509,5,cold,1,simulated
41510,5,cold,1,simulated
41511,12,cold,1,simulated
41512,4,cold,1,simulated
41513,7,cold,1,simulated
41514,12,cold,1,simulated
41515,13,cold,1,simulated
41516,7,cold,1,simulated
41517,4,cold,1,simulated
41518,11,cold,1,simulated
41519,7,hot,0,simulated
41520,9,cold,1,simulated
41521,7,cold,1,simulated
41522,11,cold,1,simulated
41523,19,cold,1,simulated
41524,11,hot,0,simulated
41525,9,cold,1,simulated
41526,8,cold,1,simulated
41527,10,cold,1,simulated
41528,10,cold,1,simulated
41529,10,cold,1,simulated
41530,14,cold,1,simulated
41531,16,cold,1,simulated
41532,15,hot,0,simulated
41533,6,cold,1,simulated
41534,6,cold,1,simulated
41535,17,cold,1,simulated
41536,12,cold,1,simulated
41537,8,cold,1,simulated
41538,16,cold,1,simulated
41539,8,cold,1,simulated
41540,6,cold,1,simulated
41541,2,cold,1,simulated
41542,12,cold,1,simulated
41543,7,cold,1,simulated
41544,7,cold,1,simulated
41545,10,cold,1,simulated
41546,7,cold,1,simulated
41547,12,cold,1,simulated
41548,9,cold,1,simulated
41549,10,cold,1,simulated
41550,14,cold,1,simulated
41551,11,cold,1,simulated
41552,13,hot,0,simulated
41553,8,cold,1,simulated
41554,3,cold,1,simulated
41555,9,cold,1,simulated
41556,4,cold,1,simulated
41557,6,cold,1,simulated
41558,8,cold,1,simulated
41559,12,cold,1,simulated
41560,7,cold,1,simulated
41561,6,cold,1,simulated
41562,7,cold,1,simulated
41563,14,cold,1,simulated
41564,9,hot,0,simulated
41565,18,hot,0,simulated
41566,10,hot,0,simulated
41567,8,cold,1,simulated
41568,12,cold,1,simulated
41569,10,cold,1,simulated
41570,7,cold,1,simulated
41571,6,cold,1,simulated
41572,9,cold,1,simulated
41573,6,cold,1,simulated
41574,8,cold,1,simulated
41575,15,cold,1,simulated
41576,12,cold,1,simulated
41577,11,cold,1,simulated
41578,10,cold,1,simulated
41579,12,cold,1,simulated
41580,11,cold,1,simulated
41581,11,cold,1,simulated
41582,9,cold,1,simulated
41583,8,cold,1,simulated
41584,10,cold,1,simulated
41585,15,cold,1,simulated
41586,8,hot,0,simulated
41587,10,cold,1,simulated
41588,13,cold,1,simulated
41589,10,cold,1,simulated
41590,10,hot,0,simulated
41591,8,hot,0,simulated
41592,7,cold,1,simulated
41593,8,cold,1,simulated
41594,8,cold,1,simulated
41595,9,cold,1,simulated
41596,8,cold,1,simulated
41597,10,cold,1,simulated
41598,12,cold,1,simulated
41599,16,cold,1,simulated
41600,11,cold,1,simulated
41601,11,cold,1,simulated
41602,10,cold,1,simulated
41603,5,cold,1,simulated
41604,9,cold,1,simulated
41605,6,cold,1,simulated
41606,18,hot,0,simulated
41607,13,cold,1,simulated
41608,8,cold,1,simulated
41609,14,hot,0,simulated
41610,9,cold,1,simulated
41611,3,cold,1,simulated
41612,7,hot,0,simulated
41613,5,hot,0,simulated
41614,5,cold,1,simulated
41615,8,hot,0,simulated
41616,9,cold,1,simulated
41617,8,cold,1,simulated
41618,7,cold,1,simulated
41619,11,cold,1,simulated
41620,12,cold,1,simulated
41621,12,cold,1,simulated
41622,9,cold,1,simulated
41623,13,cold,1,simulated
41624,13,cold,1,simulated
41625,13,cold,1,simulated
41626,8,cold,1,simulated
41627,15,cold,1,simulated
41628,3,cold,1,simulated
41629,14,cold,1,simulated
41630,8,cold,1,simulated
41631,7,cold,1,simulated
41632,15,cold,1,simulated
41633,7,cold,1,simulated
41634,4,cold,1,simulated
41635,13,cold,1,simulated
41636,7,cold,1,simulated
41637,10,hot,0,simulated
41638,7,cold,1,simulated
41639,7,cold,1,simulated
41640,10,cold,1,simulated
41641,9,cold,1,simulated
41642,19,cold,1,simulated
41643,13,cold,1,simulated
41644,13,cold,1,simulated
41645,10,cold,1,simulated
41646,2,cold,1,simulated
41647,7,hot,0,simulated
41648,6,cold,1,simulated
41649,7,cold,1,simulated
41650,9,cold,1,simulated
41651,10,cold,1,simulated
41652,13,cold,1,simulated
41653,10,cold,1,simulated
41654,14,cold,1,simulated
41655,14,cold,1,simulated
41656,10,cold,1,simulated
41657,5,hot,0,simulated
41658,21,cold,1,simulated
41659,11,cold,1,simulated
41660,14,hot,0,simulated
41661,14,cold,1,simulated
41662,10,hot,0,simulated
41663,16,cold,1,simulated
41664,6,cold,1,simulated
41665,7,cold,1,simulated
41666,8,cold,1,simulated
41667,7,cold,1,simulated
41668,8,hot,0,simulated
41669,5,cold,1,simulated
41670,12,cold,1,simulated
41671,17,cold,1,simulated
41672,11,cold,1,simulated
41673,14,cold,1,simulated
41674,12,cold,1,simulated
41675,5,cold,1,simulated
41676,7,cold,1,simulated
41677,7,cold,1,simulated
41678,8,cold,1,simulated
41679,8,cold,1,simulated
41680,5,cold,1,simulated
41681,7,cold,1,simulated
41682,7,cold,1,simulated
41683,13,cold,1,simulated
41684,10,cold,1,simulated
41685,8,cold,1,simulated
41686,11,cold,1,simulated
41687,9,cold,1,simulated
41688,12,cold,1,simulated
41689,11,cold,1,simulated
41690,15,hot,0,simulated
41691,9,cold,1,simulated
41692,7,cold,1,simulated
41693,9,cold,1,simulated
41694,5,cold,1,simulated
41695,10,cold,1,simulated
41696,14,cold,1,simulated
41697,7,cold,1,simulated
41698,14,cold,1,simulated
41699,11,hot,0,simulated
41700,8,cold,1,simulated
41701,17,cold,1,simulated
41702,14,hot,0,simulated
41703,11,cold,1,simulated
41704,11,hot,0,simulated
41705,10,cold,1,simulated
41706,11,hot,0,simulated
41707,7,cold,1,simulated
41708,10,cold,1,simulated
41709,10,cold,1,simulated
41710,14,hot,0,simulated
41711,13,cold,1,simulated
41712,10,cold,1,simulated
41713,8,cold,1,simulated
41714,10,cold,1,simulated
41715,12,cold,1,simulated
41716,5,cold,1,simulated
41717,8,cold,1,simulated
41718,13,cold,1,simulated
41719,9,cold,1,simulated
41720,11,cold,1,simulated
41721,9,cold,1,simulated
41722,14,cold,1,simulated
41723,12,cold,1,simulated
41724,7,cold,1,simulated
41725,5,cold,1,simulated
41726,7,cold,1,simulated
41727,14,hot,0,simulated
41728,10,cold,1,simulated
41729,7,cold,1,simulated
41730,8,cold,1,simulated
41731,14,cold,1,simulated
41732,10,cold,1,simulated
41733,13,hot,0,simulated
41734,12,cold,1,simulated
41735,7,cold,1,simulated
41736,12,cold,1,simulated
41737,9,cold,1,simulated
41738,13,cold,1,simulated
41739,11,cold,1,simulated
41740,8,cold,1,simulated
41741,7,cold,1,simulated
41742,12,cold,1,simulated
41743,11,cold,1,simulated
41744,11,cold,1,simulated
41745,15,hot,0,simulated
41746,5,cold,1,simulated
41747,9,cold,1,simulated
41748,7,cold,1,simulated
41749,3,cold,1,simulated
41750,7,cold,1,simulated
41751,6,cold,1,simulated
41752,10,cold,1,simulated
41753,10,cold,1,simulated
41754,10,cold,1,simulated
41755,10,hot,0,simulated
41756,6,cold,1,simulated
41757,8,cold,1,simulated
41758,14,cold,1,simulated
41759,12,cold,1,simulated
41760,12,hot,0,simulated
41761,9,cold,1,simulated
41762,10,cold,1,simulated
41763,16,cold,1,simulated
41764,12,cold,1,simulated
41765,13,hot,0,simulated
41766,7,cold,1,simulated
41767,10,cold,1,simulated
41768,9,cold,1,simulated
41769,6,cold,1,simulated
41770,11,hot,0,simulated
41771,10,cold,1,simulated
41772,14,cold,1,simulated
41773,8,cold,1,simulated
41774,9,cold,1,simulated
41775,5,cold,1,simulated
41776,9,cold,1,simulated
41777,11,cold,1,simulated
41778,14,cold,1,simulated
41779,12,cold,1,simulated
41780,8,cold,1,simulated
41781,11,cold,1,simulated
41782,7,cold,1,simulated
41783,9,cold,1,simulated
41784,9,hot,0,simulated
41785,8,cold,1,simulated
41786,12,cold,1,simulated
41787,11,cold,1,simulated
41788,15,cold,1,simulated
41789,12,cold,1,simulated
41790,5,cold,1,simulated
41791,6,cold,1,simulated
41792,10,cold,1,simulated
41793,16,cold,1,simulated
41794,6,cold,1,simulated
41795,13,cold,1,simulated
41796,15,cold,1,simulated
41797,15,cold,1,simulated
41798,5,cold,1,simulated
41799,6,cold,1,simulated
41800,6,cold,1,simulated
41801,8,cold,1,simulated
41802,9,cold,1,simulated
41803,10,cold,1,simulated
41804,9,cold,1,simulated
41805,8,cold,1,simulated
41806,8,cold,1,simulated
41807,12,cold,1,simulated
41808,8,cold,1,simulated
41809,4,cold,1,simulated
41810,7,cold,1,simulated
41811,12,hot,0,simulated
41812,14,cold,1,simulated
41813,9,cold,1,simulated
41814,9,cold,1,simulated
41815,8,cold,1,simulated
41816,11,cold,1,simulated
41817,4,cold,1,simulated
41818,7,cold,1,simulated
41819,10,hot,0,simulated
41820,5,cold,1,simulated
41821,9,cold,1,simulated
41822,8,cold,1,simulated
41823,10,cold,1,simulated
41824,10,cold,1,simulated
41825,7,cold,1,simulated
41826,11,hot,0,simulated
41827,6,cold,1,simulated
41828,8,cold,1,simulated
41829,9,cold,1,simulated
41830,12,cold,1,simulated
41831,11,cold,1,simulated
41832,5,cold,1,simulated
41833,14,hot,0,simulated
41834,10,cold,1,simulated
41835,12,cold,1,simulated
41836,8,cold,1,simulated
41837,2,cold,1,simulated
41838,9,cold,1,simulated
41839,7,cold,1,simulated
41840,6,cold,1,simulated
41841,11,cold,1,simulated
41842,12,cold,1,simulated
41843,6,cold,1,simulated
41844,6,cold,1,simulated
41845,11,cold,1,simulated
41846,7,hot,0,simulated
41847,4,cold,1,simulated
41848,11,cold,1,simulated
41849,7,cold,1,simulated
41850,12,cold,1,simulated
41851,5,cold,1,simulated
41852,11,cold,1,simulated
41853,5,cold,1,simulated
41854,11,cold,1,simulated
41855,3,cold,1,simulated
41856,6,cold,1,simulated
41857,10,cold,1,simulated
41858,13,cold,1,simulated
41859,13,cold,1,simulated
41860,15,cold,1,simulated
41861,9,cold,1,simulated
41862,11,cold,1,simulated
41863,8,cold,1,simulated
41864,7,cold,1,simulated
41865,18,cold,1,simulated
41866,8,cold,1,simulated
41867,10,cold,1,simulated
41868,10,cold,1,simulated
41869,9,cold,1,simulated
41870,15,hot,0,simulated
41871,6,cold,1,simulated
41872,11,cold,1,simulated
41873,12,cold,1,simulated
41874,9,cold,1,simulated
41875,11,cold,1,simulated
41876,10,cold,1,simulated
41877,8,cold,1,simulated
41878,12,hot,0,simulated
41879,11,cold,1,simulated
41880,10,cold,1,simulated
41881,12,cold,1,simulated
41882,12,cold,1,simulated
41883,12,cold,1,simulated
41884,8,cold,1,simulated
41885,9,cold,1,simulated
41886,11,cold,1,simulated
41887,11,cold,1,simulated
41888,11,hot,0,simulated
41889,5,cold,1,simulated
41890,7,cold,1,simulated
41891,7,cold,1,simulated
41892,12,cold,1,simulated
41893,10,cold,1,simulated
41894,8,cold,1,simulated
41895,10,cold,1,simulated
41896,9,cold,1,simulated
41897,14,cold,1,simulated
41898,12,cold,1,simulated
41899,6,cold,1,simulated
